Student;Loesung;Aufgabe 1a;Aufgabe 1b;Aufgabe 1c;Aufgabe 1d;Aufgabe 1e;Aufgabe 2a;Aufgabe 2b;Aufgabe 2c;Aufgabe 2d;Aufgabe 2e;Aufgabe 2f;Testfall Measurement-Konstruktor;Testfall Measurement.addValue() #1;Testfall Measurement.addValue() #2;Testfall Measurement.addValues() #1;Testfall Measurement.addValues() #2;Testfall Measurement.getMinimumValue() #1;Testfall Measurement.getMinimumValue() #2;Testfall Measurement.getValuesAboveThreshold() #1;Testfall Measurement.getValuesAboveThreshold() #2;Testfall Measurement.getValuesAboveThreshold() #3;Testfall Matrix-Konstruktor;Testfall Matrix.scalarMultiplication() #1;Testfall Matrix.scalarMultiplication() #2;Testfall Matrix.scalarMultiplication() #3;Testfall Matrix.add() #1;Testfall Matrix.add() #2;Testfall Matrix.getColumnVector() #1;Testfall Matrix.getColumnVector() #2;Testfall Matrix.IsEqualTo() #1;Testfall Matrix.IsEqualTo() #2;Testfall Matrix.IsEqualTo() #3;Testfall Matrix.transpose() #1;Testfall Matrix.transpose() #2;Testfall Matrix.transpose() #3;Code Viewer Links 
00B8A219;2015-11-19T14-38-35 (91 Punkte - 8220 Bytes);1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&middleSubmission=00B8A219+2015-11-19T14-38-35+(91+Punkte+-+8220+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&rightSubmission=00B8A219+2015-11-19T14-38-35+(91+Punkte+-+8220+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&leftSubmission=00B8A219+2015-11-19T14-38-35+(91+Punkte+-+8220+Bytes)"";""Links"")"
00B8A219;2015-11-19T14-44-36 (91 Punkte - 8220 Bytes);1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&middleSubmission=00B8A219+2015-11-19T14-44-36+(91+Punkte+-+8220+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&rightSubmission=00B8A219+2015-11-19T14-44-36+(91+Punkte+-+8220+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&leftSubmission=00B8A219+2015-11-19T14-44-36+(91+Punkte+-+8220+Bytes)"";""Links"")"
00B8A219;2015-11-19T14-51-54 (91 Punkte - 8440 Bytes);1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&middleSubmission=00B8A219+2015-11-19T14-51-54+(91+Punkte+-+8440+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&rightSubmission=00B8A219+2015-11-19T14-51-54+(91+Punkte+-+8440+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&leftSubmission=00B8A219+2015-11-19T14-51-54+(91+Punkte+-+8440+Bytes)"";""Links"")"
00B8A219;2015-11-19T14-54-12 (91 Punkte - 8440 Bytes);1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&middleSubmission=00B8A219+2015-11-19T14-54-12+(91+Punkte+-+8440+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&rightSubmission=00B8A219+2015-11-19T14-54-12+(91+Punkte+-+8440+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&leftSubmission=00B8A219+2015-11-19T14-54-12+(91+Punkte+-+8440+Bytes)"";""Links"")"
00B8A219;2015-11-19T14-57-22 (91 Punkte - 8440 Bytes);1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&middleSubmission=00B8A219+2015-11-19T14-57-22+(91+Punkte+-+8440+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&rightSubmission=00B8A219+2015-11-19T14-57-22+(91+Punkte+-+8440+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&leftSubmission=00B8A219+2015-11-19T14-57-22+(91+Punkte+-+8440+Bytes)"";""Links"")"
00B8A219;2015-11-19T15-03-19 (100 Punkte - 8488 Bytes);1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&middleSubmission=00B8A219+2015-11-19T15-03-19+(100+Punkte+-+8488+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&rightSubmission=00B8A219+2015-11-19T15-03-19+(100+Punkte+-+8488+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&leftSubmission=00B8A219+2015-11-19T15-03-19+(100+Punkte+-+8488+Bytes)"";""Links"")"
0120D081;2015-11-16T22-57-13 (84 Punkte - 7902 Bytes);1;1;0;1;0;1;1;1;1;0;1;1;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&middleSubmission=0120D081+2015-11-16T22-57-13+(84+Punkte+-+7902+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&rightSubmission=0120D081+2015-11-16T22-57-13+(84+Punkte+-+7902+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&leftSubmission=0120D081+2015-11-16T22-57-13+(84+Punkte+-+7902+Bytes)"";""Links"")"
01845441;2015-11-17T19-32-26 (21 Punkte - 6062 Bytes);1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&middleSubmission=01845441+2015-11-17T19-32-26+(21+Punkte+-+6062+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&rightSubmission=01845441+2015-11-17T19-32-26+(21+Punkte+-+6062+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&leftSubmission=01845441+2015-11-17T19-32-26+(21+Punkte+-+6062+Bytes)"";""Links"")"
01845441;2015-11-17T21-38-55 (21 Punkte - 6093 Bytes);1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&middleSubmission=01845441+2015-11-17T21-38-55+(21+Punkte+-+6093+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&rightSubmission=01845441+2015-11-17T21-38-55+(21+Punkte+-+6093+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&leftSubmission=01845441+2015-11-17T21-38-55+(21+Punkte+-+6093+Bytes)"";""Links"")"
01845441;2015-11-17T21-46-02 (0 Punkte - 6280 Bytes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&middleSubmission=01845441+2015-11-17T21-46-02+(0+Punkte+-+6280+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&rightSubmission=01845441+2015-11-17T21-46-02+(0+Punkte+-+6280+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&leftSubmission=01845441+2015-11-17T21-46-02+(0+Punkte+-+6280+Bytes)"";""Links"")"
01845441;2015-11-17T21-47-13 (30 Punkte - 6279 Bytes);1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&middleSubmission=01845441+2015-11-17T21-47-13+(30+Punkte+-+6279+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&rightSubmission=01845441+2015-11-17T21-47-13+(30+Punkte+-+6279+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&leftSubmission=01845441+2015-11-17T21-47-13+(30+Punkte+-+6279+Bytes)"";""Links"")"
01845441;2015-11-17T22-08-35 (35 Punkte - 6418 Bytes);1;1;0;1;0;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&middleSubmission=01845441+2015-11-17T22-08-35+(35+Punkte+-+6418+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&rightSubmission=01845441+2015-11-17T22-08-35+(35+Punkte+-+6418+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&leftSubmission=01845441+2015-11-17T22-08-35+(35+Punkte+-+6418+Bytes)"";""Links"")"
01845441;2015-11-20T06-50-00 (100 Punkte - 9114 Bytes);1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&middleSubmission=01845441+2015-11-20T06-50-00+(100+Punkte+-+9114+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&rightSubmission=01845441+2015-11-20T06-50-00+(100+Punkte+-+9114+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&leftSubmission=01845441+2015-11-20T06-50-00+(100+Punkte+-+9114+Bytes)"";""Links"")"
0186AEEA;2015-11-17T22-20-11 (22 Punkte - 5678 Bytes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&middleSubmission=0186AEEA+2015-11-17T22-20-11+(22+Punkte+-+5678+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&rightSubmission=0186AEEA+2015-11-17T22-20-11+(22+Punkte+-+5678+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&leftSubmission=0186AEEA+2015-11-17T22-20-11+(22+Punkte+-+5678+Bytes)"";""Links"")"
02C19A3E;2015-11-14T17-05-03 (0 Punkte - 5167 Bytes);1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&middleSubmission=02C19A3E+2015-11-14T17-05-03+(0+Punkte+-+5167+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&rightSubmission=02C19A3E+2015-11-14T17-05-03+(0+Punkte+-+5167+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&leftSubmission=02C19A3E+2015-11-14T17-05-03+(0+Punkte+-+5167+Bytes)"";""Links"")"
02C19A3E;2015-11-14T17-05-05 (100 Punkte - 17072 Bytes);1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&middleSubmission=02C19A3E+2015-11-14T17-05-05+(100+Punkte+-+17072+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&rightSubmission=02C19A3E+2015-11-14T17-05-05+(100+Punkte+-+17072+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&leftSubmission=02C19A3E+2015-11-14T17-05-05+(100+Punkte+-+17072+Bytes)"";""Links"")"
02D2C9E1;2015-11-10T10-47-47 (90 Punkte - 7535 Bytes);1;0;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&middleSubmission=02D2C9E1+2015-11-10T10-47-47+(90+Punkte+-+7535+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&rightSubmission=02D2C9E1+2015-11-10T10-47-47+(90+Punkte+-+7535+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&leftSubmission=02D2C9E1+2015-11-10T10-47-47+(90+Punkte+-+7535+Bytes)"";""Links"")"
02D2C9E1;2015-11-10T10-55-02 (97 Punkte - 7562 Bytes);1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&middleSubmission=02D2C9E1+2015-11-10T10-55-02+(97+Punkte+-+7562+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&rightSubmission=02D2C9E1+2015-11-10T10-55-02+(97+Punkte+-+7562+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&leftSubmission=02D2C9E1+2015-11-10T10-55-02+(97+Punkte+-+7562+Bytes)"";""Links"")"
02D2C9E1;2015-11-10T10-59-14 (97 Punkte - 7561 Bytes);1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&middleSubmission=02D2C9E1+2015-11-10T10-59-14+(97+Punkte+-+7561+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&rightSubmission=02D2C9E1+2015-11-10T10-59-14+(97+Punkte+-+7561+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&leftSubmission=02D2C9E1+2015-11-10T10-59-14+(97+Punkte+-+7561+Bytes)"";""Links"")"
02D2C9E1;2015-11-10T11-01-30 (100 Punkte - 7627 Bytes);1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&middleSubmission=02D2C9E1+2015-11-10T11-01-30+(100+Punkte+-+7627+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&rightSubmission=02D2C9E1+2015-11-10T11-01-30+(100+Punkte+-+7627+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+2&leftSubmission=02D2C9E1+2015-11-10T11-01-30+(100+Punkte+-+7627+Bytes)"";""Links"")"
