Student;Loesung;Aufgabe 1.2;Aufgabe 1.3;Aufgabe 1.4;Aufgabe 2.2;Aufgabe 2.3;Aufgabe 2.4;Aufgabe 2.5;Aufgabe 2.6;Aufgabe 2.7;Aufgabe 2.8;Testfall Point.Point(double initX, double initY);Testfall Point.getX();Testfall Point.setX();Testfall Point.getY();Testfall Point.setY();Testfall Point.getDistance() #1;Testfall Circle.Circle(Point initLocation, double initRadius);Testfall Circle.getRadius();Testfall Circle.setRadius();Testfall Circle.getLocation();Testfall Circle.setRadius();Testfall Circle.getDiameter();Testfall Circle.getCircumference();Testfall Circle.getArea();Testfall Circle.containsPoint() #1;Testfall Circle.containsPoint() #2;Testfall Circle.containsPoint() #3;Testfall Circle.containsPoint() #4;Testfall Circle.fromPoints() #1;Testfall Circle.fromPoints() #2;Code Viewer Links 
003763C5;2015-11-05T22-11-00 (92 Punkte - 1925 Bytes);1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&middleSubmission=003763C5+2015-11-05T22-11-00+(92+Punkte+-+1925+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&rightSubmission=003763C5+2015-11-05T22-11-00+(92+Punkte+-+1925+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&leftSubmission=003763C5+2015-11-05T22-11-00+(92+Punkte+-+1925+Bytes)"";""Links"")"
003763C5;2015-11-05T22-15-26 (96 Punkte - 1926 Bytes);1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&middleSubmission=003763C5+2015-11-05T22-15-26+(96+Punkte+-+1926+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&rightSubmission=003763C5+2015-11-05T22-15-26+(96+Punkte+-+1926+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&leftSubmission=003763C5+2015-11-05T22-15-26+(96+Punkte+-+1926+Bytes)"";""Links"")"
003763C5;2015-11-05T22-17-39 (100 Punkte - 1926 Bytes);1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&middleSubmission=003763C5+2015-11-05T22-17-39+(100+Punkte+-+1926+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&rightSubmission=003763C5+2015-11-05T22-17-39+(100+Punkte+-+1926+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&leftSubmission=003763C5+2015-11-05T22-17-39+(100+Punkte+-+1926+Bytes)"";""Links"")"
007DCA14;2015-10-29T13-42-57 (96 Punkte - 2006 Bytes);1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&middleSubmission=007DCA14+2015-10-29T13-42-57+(96+Punkte+-+2006+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&rightSubmission=007DCA14+2015-10-29T13-42-57+(96+Punkte+-+2006+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&leftSubmission=007DCA14+2015-10-29T13-42-57+(96+Punkte+-+2006+Bytes)"";""Links"")"
007DCA14;2015-10-29T13-55-52 (100 Punkte - 2024 Bytes);1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&middleSubmission=007DCA14+2015-10-29T13-55-52+(100+Punkte+-+2024+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&rightSubmission=007DCA14+2015-10-29T13-55-52+(100+Punkte+-+2024+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&leftSubmission=007DCA14+2015-10-29T13-55-52+(100+Punkte+-+2024+Bytes)"";""Links"")"
008BF65A;2015-11-03T22-07-33 (100 Punkte - 2000 Bytes);1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&middleSubmission=008BF65A+2015-11-03T22-07-33+(100+Punkte+-+2000+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&rightSubmission=008BF65A+2015-11-03T22-07-33+(100+Punkte+-+2000+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&leftSubmission=008BF65A+2015-11-03T22-07-33+(100+Punkte+-+2000+Bytes)"";""Links"")"
00B8A219;2015-11-01T20-46-16 (82 Punkte - 1937 Bytes);1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;0;0;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&middleSubmission=00B8A219+2015-11-01T20-46-16+(82+Punkte+-+1937+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&rightSubmission=00B8A219+2015-11-01T20-46-16+(82+Punkte+-+1937+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&leftSubmission=00B8A219+2015-11-01T20-46-16+(82+Punkte+-+1937+Bytes)"";""Links"")"
00B8A219;2015-11-01T21-16-01 (83 Punkte - 1882 Bytes);1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;0;0;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&middleSubmission=00B8A219+2015-11-01T21-16-01+(83+Punkte+-+1882+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&rightSubmission=00B8A219+2015-11-01T21-16-01+(83+Punkte+-+1882+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&leftSubmission=00B8A219+2015-11-01T21-16-01+(83+Punkte+-+1882+Bytes)"";""Links"")"
00B8A219;2015-11-04T07-43-30 (83 Punkte - 1985 Bytes);1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;0;0;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&middleSubmission=00B8A219+2015-11-04T07-43-30+(83+Punkte+-+1985+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&rightSubmission=00B8A219+2015-11-04T07-43-30+(83+Punkte+-+1985+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&leftSubmission=00B8A219+2015-11-04T07-43-30+(83+Punkte+-+1985+Bytes)"";""Links"")"
00B8A219;2015-11-04T07-53-05 (83 Punkte - 2019 Bytes);1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;0;0;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&middleSubmission=00B8A219+2015-11-04T07-53-05+(83+Punkte+-+2019+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&rightSubmission=00B8A219+2015-11-04T07-53-05+(83+Punkte+-+2019+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&leftSubmission=00B8A219+2015-11-04T07-53-05+(83+Punkte+-+2019+Bytes)"";""Links"")"
00B8A219;2015-11-04T08-02-58 (87 Punkte - 2045 Bytes);1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&middleSubmission=00B8A219+2015-11-04T08-02-58+(87+Punkte+-+2045+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&rightSubmission=00B8A219+2015-11-04T08-02-58+(87+Punkte+-+2045+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&leftSubmission=00B8A219+2015-11-04T08-02-58+(87+Punkte+-+2045+Bytes)"";""Links"")"
00B8A219;2015-11-04T08-28-13 (96 Punkte - 2076 Bytes);1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&middleSubmission=00B8A219+2015-11-04T08-28-13+(96+Punkte+-+2076+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&rightSubmission=00B8A219+2015-11-04T08-28-13+(96+Punkte+-+2076+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&leftSubmission=00B8A219+2015-11-04T08-28-13+(96+Punkte+-+2076+Bytes)"";""Links"")"
00B8A219;2015-11-04T08-34-05 (96 Punkte - 2067 Bytes);1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&middleSubmission=00B8A219+2015-11-04T08-34-05+(96+Punkte+-+2067+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&rightSubmission=00B8A219+2015-11-04T08-34-05+(96+Punkte+-+2067+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&leftSubmission=00B8A219+2015-11-04T08-34-05+(96+Punkte+-+2067+Bytes)"";""Links"")"
00B8A219;2015-11-04T11-01-46 (100 Punkte - 2087 Bytes);1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&middleSubmission=00B8A219+2015-11-04T11-01-46+(100+Punkte+-+2087+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&rightSubmission=00B8A219+2015-11-04T11-01-46+(100+Punkte+-+2087+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&leftSubmission=00B8A219+2015-11-04T11-01-46+(100+Punkte+-+2087+Bytes)"";""Links"")"
00B8A219;2015-11-06T08-27-42 (100 Punkte - 1874 Bytes);1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&middleSubmission=00B8A219+2015-11-06T08-27-42+(100+Punkte+-+1874+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&rightSubmission=00B8A219+2015-11-06T08-27-42+(100+Punkte+-+1874+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&leftSubmission=00B8A219+2015-11-06T08-27-42+(100+Punkte+-+1874+Bytes)"";""Links"")"
01079684;2016-05-01T14-19-31 (1 Punkte - 59 Bytes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&middleSubmission=01079684+2016-05-01T14-19-31+(1+Punkte+-+59+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&rightSubmission=01079684+2016-05-01T14-19-31+(1+Punkte+-+59+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&leftSubmission=01079684+2016-05-01T14-19-31+(1+Punkte+-+59+Bytes)"";""Links"")"
01079684;2016-05-01T14-43-49 (1 Punkte - 59 Bytes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&middleSubmission=01079684+2016-05-01T14-43-49+(1+Punkte+-+59+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&rightSubmission=01079684+2016-05-01T14-43-49+(1+Punkte+-+59+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&leftSubmission=01079684+2016-05-01T14-43-49+(1+Punkte+-+59+Bytes)"";""Links"")"
01079684;2016-05-01T14-47-27 (92 Punkte - 1892 Bytes);1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&middleSubmission=01079684+2016-05-01T14-47-27+(92+Punkte+-+1892+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&rightSubmission=01079684+2016-05-01T14-47-27+(92+Punkte+-+1892+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&leftSubmission=01079684+2016-05-01T14-47-27+(92+Punkte+-+1892+Bytes)"";""Links"")"
01079684;2016-05-01T15-02-14 (100 Punkte - 1876 Bytes);1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&middleSubmission=01079684+2016-05-01T15-02-14+(100+Punkte+-+1876+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&rightSubmission=01079684+2016-05-01T15-02-14+(100+Punkte+-+1876+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&leftSubmission=01079684+2016-05-01T15-02-14+(100+Punkte+-+1876+Bytes)"";""Links"")"
0120D081;2015-11-02T20-09-43 (96 Punkte - 2255 Bytes);1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&middleSubmission=0120D081+2015-11-02T20-09-43+(96+Punkte+-+2255+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&rightSubmission=0120D081+2015-11-02T20-09-43+(96+Punkte+-+2255+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&leftSubmission=0120D081+2015-11-02T20-09-43+(96+Punkte+-+2255+Bytes)"";""Links"")"
01845441;2015-11-01T14-22-35 (92 Punkte - 1829 Bytes);1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;"=HYPERLINK(""http://localhost:8080/?middleGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&middleSubmission=01845441+2015-11-01T14-22-35+(92+Punkte+-+1829+Bytes)"";""Original"")";"=HYPERLINK(""http://localhost:8080/?rightGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&rightSubmission=01845441+2015-11-01T14-22-35+(92+Punkte+-+1829+Bytes)"";""Rechts"")";"=HYPERLINK(""http://localhost:8080/?leftGroup=WS+2015-16/Miniprojekte/Miniprojekt+1&leftSubmission=01845441+2015-11-01T14-22-35+(92+Punkte+-+1829+Bytes)"";""Links"")"
